id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
587728949589573000,0.094615,18.794767,17.044127,16.229649,15.772115,15.452874,6.699739,0.337252,3.6322120000000004,0.367454,10.881227,1
588848900978507000,0.075632,17.901020000000003,16.026293,15.168415,14.749404,14.431388,7.459683,0.8315520000000001,4.262779,0.782543,11.211333,0
587728949589967000,0.161124,19.673098,18.501064000000003,17.663139,17.249891,17.011835,7.771864999999999,0.44998,3.215721,0.488307,10.778508,1
588848898831941000,0.075451,17.916447,16.648781,15.98315,15.562339999999999,15.306667000000001,3.1608099999999997,0.72115,1.957334,0.675546,10.826334,1
588848899905618000,0.10836199999999999,18.704884,17.466637,16.900126,16.609457,16.384660999999998,9.890614999999999,0.496442,4.006297,0.513285,10.459658000000001,1
587728948516618000,0.040961000000000004,16.913610000000002,15.117135999999999,14.266867000000001,13.844844,13.493998999999999,12.107419,0.361159,7.63013,0.350001,11.098119,1
588848899904110000,0.095229,18.521116,17.52804,16.885473,16.548512,16.321398000000002,3.841554,0.92971,1.926971,0.919633,10.470294,1
587728948515242000,0.135105,20.435867000000002,18.668388,17.749083,17.269014000000002,16.924948,4.140665,0.316291,2.3276310000000002,0.341814,10.774376,1
588848899903848000,0.018701,14.995876,13.255867000000002,12.495058,12.12492,11.901243,11.244653,0.8361190000000001,8.868671,0.8155319999999999,10.882275,0
587728948514848000,0.09460199999999999,17.848444,16.730982,16.249414,15.935008999999999,15.848756,9.891869999999999,0.792031,3.9734230000000004,0.804009,10.424679,1
587726031165653000,0.060891999999999995,19.670351,18.147062,17.498601999999998,17.151052,16.901823,2.879566,0.211917,2.030806,0.237804,9.77772,1
587728950125592000,0.107026,19.880786999999998,18.40481,17.657637,17.246872,16.964785,5.708476999999999,0.232526,3.011909,0.271889,10.435664,1
587728947979157000,0.026116000000000004,18.136858,16.807478,16.187841,15.857894,15.592393,23.82995,0.13589400000000001,10.784065,0.132242,9.642624,1
587728947979223000,0.038697,16.078701000000002,14.174000000000001,13.335427,12.946444,12.660986999999999,11.85518,0.8494309999999999,8.725761,0.782784,11.322869,0
