objID,ra,dec,z,r,expRad_r,expAB_r,deVRad_r,deVAB_r
588015510368026880,56.99249833,0.97490055,0.184537,16.723036,4.723361,0.51449,11.199113,0.498724
588015510368289149,57.4973216,0.94252946,0.070985,18.130903,3.425349,0.901136,11.255695,0.875189
588016840167916087,117.97020446,19.17551796,0.473028,19.318913,1.168997,0.830122,1.957936,0.862743
588016840168178340,118.50017303,19.61896632,0.399868,18.601515,1.216855,0.82363,2.300519,0.765319
588016840704000695,116.1157349,18.53179403,0.304544,18.363947,1.190906,0.837993,2.021385,0.940473
588016840704393500,117.0018128,19.07368645,0.194288,17.765251,1.071263,0.915656,2.188948,0.871182
588016841242771772,119.54338507,21.45580304,0.2598,17.644884,1.472075,0.915401,2.769286,0.946723
588016878285291646,116.71075879,18.08922699,-1.3435E-5,17.821133,1.530392,0.824562,2.530244,0.834422
588016879359623594,117.1775801,19.59637421,0.174273,17.601746,1.332876,0.733036,2.404325,0.687494
588016879360803186,119.5444742,21.26222334,0.308055,18.513458,1.236938,0.657633,2.189495,0.627347
587725074988990731,132.2656789,0.11056423,0.193322,18.122927,0.77382,0.864664,1.053593,0.819359
587725469054599751,121.9483713,42.89600923,0.373379,19.443348,2.198042,0.566026,5.197586,0.496466
587725469592256807,122.91251564,44.7187225,0.208232,17.155935,2.91055,0.627304,6.752455,0.608969
587725469592322304,123.05836335,44.83286359,0.144385,17.371262,3.313063,0.866447,7.940331,0.840449
587725469593108996,124.65196403,46.16193535,0.352445,20.2201,1.221187,0.464656,2.006323,0.397651
587725469593174252,124.74070042,46.35626655,0.130888,16.240917,6.977419,0.637142,18.604277,0.626074
587725469594484895,127.77398152,48.64892511,0.175477,17.153276,2.469873,0.620893,4.924025,0.621284
587725469594550548,127.78447795,48.74852215,0.417338,19.150578,0.991307,0.987689,1.830422,0.97786
587725469595926666,131.13446496,51.05714223,0.124324,17.690241,2.458331,0.853153,4.474386,0.864497
587725470128734639,121.93381746,44.18648817,0.045873,17.776573,4.568155,0.97424,14.079384,0.98874
587725470130962685,126.32543169,48.12425595,0.292541,18.028706,1.018551,0.997234,1.989522,0.999785
587725470131224792,126.81573955,48.72072905,0.071953,16.237886,4.090227,0.89012,9.120166,0.929016
587725470668030252,126.15254715,48.77182059,0.125818,17.130125,4.37464,0.698495,12.556836,0.676122
587725470668095713,126.30724952,48.94020642,0.177686,17.071814,4.304368,0.666417,9.984805,0.645995
587725470670520621,132.24069061,53.06413475,0.495071,19.119043,1.710876,0.579905,3.538852,0.504121
587725470670913921,133.22688419,53.84656593,0.423096,19.176361,1.007522,0.727267,1.86472,0.715357
587725471204507979,124.86549256,48.45386093,0.180842,17.318333,3.006632,0.919095,6.058236,0.921815
587725471204835670,125.67537035,48.96886019,0.352018,18.543335,1.247418,0.806666,2.431825,0.778065
587725471204901067,125.64155473,49.08498977,0.133274,17.430355,1.990974,0.816599,4.107525,0.817955
587725471206735884,129.83507426,52.28412263,0.410547,18.999859,1.311361,0.785617,2.679573,0.710137
587725550126825646,132.888138,54.4665351,0.290799,18.225622,2.337757,0.466388,4.450417,0.433111
587725550658978179,121.88010902,46.22420758,0.023843,17.541508,6.60037,0.620835,23.816906,0.558641
587725550659436808,122.72780903,47.06609541,0.130651,16.792051,4.064681,0.654309,9.301526,0.628026
587725550660092155,124.17728063,48.29384205,0.281299,17.700157,2.861273,0.495283,5.620604,0.475445
587725550660485353,124.84349199,49.13976169,0.159783,17.084751,3.001309,0.914056,6.37379,0.906177
587725550661665032,127.55226474,51.09187817,0.326413,18.328283,2.064962,0.519184,4.122247,0.449984
587725551199846505,130.11154494,53.64204151,0.143748,17.056658,3.815196,0.569228,8.258738,0.549984
587725551200174350,130.8218467,54.36601194,0.426582,18.886475,1.624795,0.719903,3.55581,0.660603
587725551200895222,132.81398696,55.63224089,0.365849,18.881817,1.507784,0.666336,2.655577,0.595103
587725551734816969,125.23414118,50.64420872,1.34852E-5,19.981993,0.020853,0.43743,0.026888,0.437151
587725551736389878,128.79499568,53.47473131,0.399472,18.75112,1.23126,0.774179,2.100585,0.76627
587725552269918538,121.04044427,47.48361614,0.406247,18.979015,1.937966,0.41829,3.661597,0.38856
587725552270377283,121.83712752,48.49034439,0.363088,18.742264,1.02999,0.824484,1.820142,0.855752
587725552272015488,125.14008209,51.50990142,0.152503,17.237808,4.028725,0.47412,9.515176,0.450014
587725552273129736,127.96437311,53.43047542,0.185743,17.227364,2.261513,0.66925,4.475413,0.686841
587725773996491069,121.43454913,46.02448849,0.022457,17.337112,8.272735,0.320324,28.227427,0.300776
587725773998063730,124.33806399,49.01679773,0.353978,18.222851,2.444406,0.764513,5.71859,0.746253
587725774533820682,121.62028821,47.08032093,0.182076,17.377214,2.371579,0.804984,4.752034,0.791467
587725774534541596,123.01755428,48.4654638,0.179799,17.735312,1.585047,0.762291,3.734118,0.666056
587725775071805466,123.29437017,49.38969514,0.277037,17.726345,1.237026,0.778512,3.459036,0.61867
587725775071805621,123.19530308,49.44548433,0.131279,17.674513,3.021703,0.331735,6.451244,0.298827
587725775608676606,122.88529991,49.68369038,0.364152,18.22061,1.503079,0.730152,2.870456,0.703464
587725980687597682,124.26155406,49.5248116,0.179287,17.620811,1.519161,0.61229,2.516166,0.574095
587725980687597777,124.12955465,49.57900308,0.344777,19.285433,1.027969,0.557173,1.498356,0.487652
587725980688908519,127.11911799,52.00337205,0.357423,18.042782,1.517302,0.889777,2.914412,0.867699
587725980689891518,129.61430775,53.73978225,0.031205,17.43383,4.698883,0.284182,12.320163,0.230889
587725980690874571,132.04576234,55.40239254,0.437501,18.765085,0.77211,0.877652,0.954466,0.895691
587725980690940042,132.42400436,55.44739094,0.111693,16.96389,2.331079,0.484717,4.594344,0.497624
587725981225713829,126.45735862,52.01758092,0.186874,17.560209,2.396373,0.480311,4.5149,0.450002
587725981226041575,127.16340022,52.78003336,0.174638,17.267427,1.931245,0.886364,4.271767,0.850726
587725981227942037,132.2110309,55.98106102,0.233433,17.75403,1.277316,0.923448,2.429946,0.891199
587725981228269775,133.11455334,56.56694102,0.23274,17.237541,1.968434,0.726131,3.880774,0.712161
587726032226943119,130.66366769,1.17073176,0.353765,19.213566,0.827306,0.688029,1.087105,0.586416
587726032764141935,131.29325185,1.65166025,0.268592,17.609533,4.249112,0.917849,11.322663,0.920605
587726032764535253,132.27829186,1.5656973,0.041739,17.803246,3.590756,0.953418,10.497643,0.95
587726033301471662,132.43860921,2.14213526,0.346053,18.378105,1.264926,0.777683,2.469187,0.777396
587726033301602447,132.71962077,1.98128624,0.413002,19.034431,1.259816,0.725716,2.289397,0.699025
587727865646350734,122.40243279,40.37420737,0.365054,18.372646,2.352659,0.663508,4.568458,0.676943
587727866183614758,122.68585202,41.2673134,0.206775,17.687149,5.500965,0.221429,11.69958,0.198373
587727866719830185,120.99840677,40.3135348,0.18005,17.470783,2.38122,0.635467,4.326493,0.651694
587727943488569730,130.49028195,1.3935559,0.412014,18.42907,1.569913,0.840608,2.937891,0.816353
587727943488897338,131.2701537,1.40141056,0.013789,17.582193,3.547857,0.672647,9.659425,0.649861
587727944562639179,131.34372137,2.1900553,6.22474E-3,16.215761,8.666002,0.831541,25.181456,0.877689
587728665043468306,126.58826915,44.73734169,0.179618,16.925179,3.567227,0.523611,7.926619,0.557434
587728665579946194,125.2561888,44.37763458,0.144315,16.05595,4.400741,0.921372,8.116876,0.961481
587728666115375438,121.99232807,42.04692757,0.280787,17.945263,1.615373,0.779527,2.59994,0.748174
587728666116030749,123.28565523,43.21224889,0.278514,17.892603,2.478109,0.572743,5.11752,0.585218
587728666652442803,122.00237175,42.6322768,0.103519,16.446836,5.026964,0.826254,12.31916,0.785149
587728666653950187,125.17550208,45.30538004,0.054679,17.603584,4.605517,0.517432,13.533089,0.468019
587728666653950284,125.129429,45.35178743,0.140331,17.257542,3.670048,0.841969,9.891438,0.803485
587728669878845746,121.09450228,40.64886055,0.076682,16.934242,5.293832,0.620586,15.07175,0.588915
587728670418075906,125.31021042,45.11506567,0.162881,17.453772,4.150784,0.489945,9.769732,0.462166
587728670419386685,128.01453626,47.43352506,0.371949,18.511793,1.866722,0.56851,2.982327,0.565108
587728880330146106,130.96749335,2.96845948,0.340813,18.520182,1.188163,0.775527,1.770392,0.729541
587728905564389555,120.60179258,36.1833614,0.230214,16.86441,0.622122,0.572663,29.668837,0.467982
587728906638918027,121.17330667,38.09027852,0.086793,16.611345,2.931346,0.727286,4.978508,0.709164
587728907175985438,121.08189324,38.64827109,0.29429,17.846977,1.241078,0.906359,2.284388,0.894028
587728930263531848,123.20200257,37.94793303,0.320012,18.628784,1.477218,0.761396,2.840518,0.720814
587728931340484790,129.01281927,43.80739143,0.14542,17.492073,2.402226,0.920093,4.886631,0.906325
587728931875782975,125.23602036,41.5137785,0.48178,19.554834,1.050265,0.998217,1.998848,0.923872
587728931878338640,130.77833498,45.74134223,0.120632,17.340004,3.757723,0.229601,7.938106,0.170436
587728931878404401,130.90446595,45.79301685,0.383059,19.140429,2.073128,0.478184,4.703309,0.42159
587728931879256235,132.93362777,47.21942015,0.183074,17.565327,3.144347,0.431427,6.844733,0.390933
587728932410753139,121.19276199,38.42507737,0.432457,19.159182,1.252154,0.62534,2.436493,0.623225
587728932412260474,124.02862046,41.18340487,0.187249,17.307384,4.158977,0.879367,12.32084,0.861784
587728932415143950,130.03831482,45.96612816,0.102604,16.755177,3.474605,0.799304,8.304999,0.784205
587728932415471744,130.84239603,46.53873989,0.150304,17.159166,3.348468,0.963323,9.039744,0.937717
587729386600857887,130.82784869,44.84368469,0.458617,19.248997,1.238392,0.640758,2.289058,0.596789
587729387136090408,126.8633857,42.51050406,0.213469,17.56744,2.336797,0.881078,4.103436,0.876368
587729387402821851,123.4275482,39.64368063,0.120925,16.998194,5.197286,0.433301,14.200889,0.400498
587729387672240399,124.96644507,41.62285551,0.125541,17.791565,3.722534,0.460756,8.985232,0.411244
587729387674009906,128.64224529,44.66413832,0.423789,19.048573,1.210866,0.603685,1.932747,0.548577
587731520666075378,127.54800122,36.62186835,0.064276,16.201729,6.324646,0.481144,14.11361,0.471168
587731520668172641,132.2044406,39.72023566,0.081653,17.718176,5.292772,0.481141,17.418295,0.449365
587731520668631221,133.15544145,40.49762394,0.042413,17.035587,5.631063,0.619308,15.895201,0.608675
587731521199931742,121.43727607,31.89692382,0.459844,19.261808,0.957276,0.763667,1.600928,0.755406
587731521202880746,127.08273331,36.84811256,0.081818,16.426363,5.858972,0.410232,13.903778,0.405964
587731521202880814,127.02860406,36.83463688,0.264381,18.468121,1.833873,0.684809,3.635468,0.67954
587731521203077512,127.57844047,36.99264577,0.325087,18.199875,1.563609,0.765923,3.3896,0.700102
587731521205829733,133.47875262,41.34005989,0.054237,15.031598,6.103545,0.843358,12.494642,0.899447
587731521736933701,121.27000444,32.57402256,0.186433,17.945236,2.460941,0.94116,5.915111,0.90377
587731521737720030,122.68553415,33.77780637,0.137519,17.490974,2.348077,0.884092,4.876727,0.897834
587731521738768674,124.76980263,35.60921869,0.155952,17.631041,2.662803,0.834407,5.429164,0.829699
587731521739555057,126.30227098,36.8173159,0.060138,18.031286,5.234153,0.485029,15.46668,0.439209
587731521739555067,126.40632809,36.75611299,0.105903,17.110828,6.593536,0.23528,17.378569,0.224581
587731521739620635,126.53041412,36.79404802,0.355596,18.225309,1.912143,0.592218,4.351233,0.590439
587731521741193467,129.72483891,39.34807649,0.256626,17.70212,1.96258,0.518094,3.820432,0.468093
587731521741717728,131.07737594,40.13254225,0.358675,19.238171,0.791263,0.591704,0.990251,0.60689
587731521742242094,132.20510298,40.99024412,0.147653,17.732288,3.006895,0.956547,7.94048,0.937146
587731522274525520,122.3557785,33.97105598,0.168486,17.882057,2.282318,0.744184,4.633587,0.707975
587731522275246281,123.54360809,35.18937428,0.217616,17.697802,1.449994,0.862575,2.401881,0.887727
587731522275770783,124.78079613,35.95683643,0.488576,19.7097,1.276085,0.573856,2.124488,0.499943
587731679043649832,131.39402844,39.15128491,0.121819,17.507088,3.854379,0.88592,12.321149,0.856217
587731679576260951,122.6084643,32.58875019,0.358218,18.461079,1.82941,0.692358,2.945464,0.764646
587731680112345458,120.69944977,31.69335165,0.171352,17.5959,2.835771,0.812412,6.720116,0.788102
587731680113000652,121.8631935,32.73026788,0.07215,17.640974,3.883688,0.24361,7.848434,0.20169
587731680114573610,124.80402184,35.34847226,0.144797,17.785666,2.479481,0.860503,5.209968,0.864969
587731680116539730,128.94677014,38.4124451,0.406897,18.453312,3.144997,0.365792,6.733942,0.319295
587731680117588206,131.22178441,40.00213215,0.195666,17.578262,3.974896,0.366653,7.940056,0.334174
587731680650133841,121.92180861,33.46360859,0.429108,19.189116,1.124003,0.771274,1.766952,0.718405
587731680652034383,125.82334559,36.54812117,0.169757,17.220644,2.618225,0.410251,4.910279,0.377115
587731680652361849,126.4409972,37.09163098,0.064818,16.38645,3.940583,0.819493,9.577738,0.765107
587731681188118815,123.87540493,35.57204148,0.081571,17.114889,2.41074,0.711401,4.947941,0.703557
587731681188905177,125.38686341,36.82756062,0.179376,16.583254,3.721,0.84292,8.124658,0.86528
587731681189232806,125.9861036,37.40732105,0.081246,16.150482,5.825632,0.688203,15.377276,0.685295
587731681189953788,127.52862303,38.43905556,0.388813,18.789019,0.832256,0.941182,1.50007,0.84985
587731872316063850,127.85165892,39.18455372,0.030189,16.718784,5.143418,0.535657,12.914174,0.528952
587731872316588090,128.98708794,40.02826389,0.093287,16.998138,3.684964,0.448625,8.123828,0.412972
587731872852345040,126.28941153,38.42142066,0.125256,17.486179,3.894481,0.676821,10.7328,0.6587
587731872852934867,127.42125384,39.40078708,0.035897,15.821862,7.076118,0.477585,19.125387,0.479371
587731872853524694,128.73789719,40.46101786,0.224323,17.755789,2.269102,0.845187,4.857852,0.814768
587731873389740347,127.07209536,39.64113613,0.04037,17.637655,4.117028,0.349992,10.388794,0.313524
587731873390330100,128.2536384,40.59713796,0.10146,16.80991,4.31664,0.555317,10.406116,0.532236
587731873390395631,128.43716187,40.65119871,0.130934,17.366783,4.131115,0.335541,8.977489,0.29967
587731873390395674,128.46785244,40.68790075,0.083997,16.896372,2.552144,0.727355,5.117112,0.699921
587731873923530929,120.5895809,34.77936557,0.436062,19.094517,1.204537,0.775137,2.049808,0.809099
587731873927201129,127.93966567,40.83412272,0.319336,17.567661,2.320973,0.641737,4.068135,0.627707
587731874464137460,127.56567609,41.30926942,0.102489,17.407944,2.906431,0.288106,4.796134,0.259369
587731885734363485,121.48777532,33.88558835,0.2082,17.491688,3.287232,0.820633,7.94135,0.805679
587731885734887806,122.30553217,34.7671292,0.342211,18.860424,1.211065,0.645271,1.894265,0.621299
587731886271889784,122.28312675,35.22066862,0.208087,17.800652,2.776541,0.621681,6.373585,0.580468
587731886272741618,123.80591762,36.77656604,0.0422,16.814169,8.270664,0.250077,22.169893,0.224609
587731886275362970,129.27943747,40.94628879,0.191948,17.943769,2.189398,0.510724,4.260375,0.449964
587731886276018390,130.63175569,42.1154468,0.125232,17.825712,3.12948,0.172658,4.964747,0.152669
587731886810726525,125.81601965,38.82952108,0.394848,18.448612,1.848252,0.564182,3.303657,0.570132
587731886812037462,128.48045401,41.05098583,0.208533,17.82703,2.98351,0.594959,6.625337,0.584937
587731886812102885,128.63953192,41.10212047,0.233413,17.009001,1.989173,0.929876,4.174627,0.893714
587731886812168210,128.60097564,41.26737115,0.081316,16.021881,5.928289,0.419431,13.672459,0.438419
587731887351071093,133.04149521,44.62659444,0.461813,19.217007,1.558574,0.767286,3.045634,0.725528
587731887884009871,124.09330263,38.64375656,0.417693,19.400991,1.191569,0.623228,2.445975,0.570062
587732048940237046,129.49534555,41.01538235,0.176981,17.763798,2.108917,0.459523,3.539694,0.423232
