id HubbleType isElliptical
377526 Sd-Irr NotElliptical
377562 - Elliptical
377597 Sab-Scd NotElliptical
377666 S0-Sa NotElliptical
377667 Sab-Scd NotElliptical
377668 E Elliptical
377669 Sd-Irr NotElliptical
377709 Sab-Scd NotElliptical
377710 E Elliptical
377811 Sd-Irr NotElliptical
377892 Sd-Irr NotElliptical
377917 - Elliptical
377960 - Elliptical
377962 LBS LBS
377965 - Elliptical
377998 Sd-Irr NotElliptical
378046 Sd-Irr NotElliptical
378060 Sd-Irr NotElliptical
378088 Sd-Irr NotElliptical
378104 - Elliptical
378109 - Elliptical
378110 - Elliptical
378142 Sd-Irr NotElliptical
378144 S0-Sa NotElliptical
380546 Sd-Irr NotElliptical
380578 S0-Sa NotElliptical
380580 Sab-Scd NotElliptical
380669 - Elliptical
380670 - Elliptical
380671 - Elliptical
380674 - Elliptical
380682 Sd-Irr NotElliptical
380697 - Elliptical
380712 - Elliptical
380723 LBS NotElliptical
380734 - Elliptical
380740 - Elliptical
380764 Sab-Scd NotElliptical
380801 Sd-Irr NotElliptical
380848 Sd-Irr NotElliptical
380863 Sd-Irr NotElliptical
380868 LBS LBS
380972 - Elliptical
381001 - Elliptical
381004 - Elliptical
381006 - Elliptical
381034 Sd-Irr NotElliptical
381068 - Elliptical
381106 E Elliptical
381156 Sab-Scd NotElliptical
381157 E Elliptical
381159 Sab-Scd NotElliptical
381160 S0-Sa NotElliptical
381162 Sd-Irr NotElliptical
381206 E Elliptical
381208 E Elliptical
381214 Sab-Scd NotElliptical
381215 Sab-Scd NotElliptical
381217 E Elliptical
381221 S0-Sa NotElliptical
381222 Sab-Scd NotElliptical
381225 Sab-Scd NotElliptical
381227 E Elliptical
381228 Sab-Scd NotElliptical
381229 E Elliptical
381235 Sd-Irr NotElliptical
381266 LBS NotElliptical
381325 - Elliptical
381330 Sd-Irr NotElliptical
381339 Sd-Irr NotElliptical
381357 - Elliptical
381383 - Elliptical
381417 - Elliptical
381419 LBS LBS
381459 - Elliptical
381465 - Elliptical
381499 Sd-Irr NotElliptical
381502 LBS LBS
381539 - Elliptical
381802 LBS LBS
381890 Sd-Irr NotElliptical
381896 S0-Sa NotElliptical
381900 - Elliptical
381904 Sd-Irr NotElliptical
381936 Sd-Irr NotElliptical
381940 LBS LBS
381980 E Elliptical
381982 Sab-Scd NotElliptical
382003 - LBS
382083 - Elliptical
382154 E Elliptical
382158 S0-Sa NotElliptical
382170 Sd-Irr NotElliptical
382172 Sd-Irr NotElliptical
382215 - Elliptical
382216 - Elliptical
382291 E Elliptical
382333 LBS NotElliptical
382341 Sd-Irr NotElliptical
382343 Sd-Irr NotElliptical
382362 Sab-Scd NotElliptical
382363 S0-Sa NotElliptical
382370 Sab-Scd NotElliptical
382385 Sd-Irr NotElliptical
382398 - Elliptical
382505 S0-Sa NotElliptical
382538 S0-Sa NotElliptical
382563 E LBS
382565 Sab-Scd NotElliptical
382630 Sab-Scd NotElliptical
382640 E Elliptical
382656 Sd-Irr NotElliptical
382659 S0-Sa NotElliptical
382689 - Elliptical
382731 Sab-Scd NotElliptical
382764 Sab-Scd NotElliptical
382768 LBS LBS
382799 LBS LBS
383033 Sd-Irr NotElliptical
383044 LBS LBS
383049 - Elliptical
383117 E LBS
383118 Sd-Irr NotElliptical
383130 Sd-Irr NotElliptical
383147 - Elliptical
383185 - Elliptical
383211 Sd-Irr NotElliptical
383265 - Elliptical
383268 Sab-Scd NotElliptical
383273 - Elliptical
383283 S0-Sa NotElliptical
383326 LBS LBS
383327 LBS LBS
386136 S0-Sa LBS
386186 Sd-Irr NotElliptical
386213 - Elliptical
386224 - Elliptical
386240 - Elliptical
386247 - Elliptical
386280 - LBS
386281 LBS NotElliptical
386286 Sd-Irr NotElliptical
386311 - Elliptical
386406 - Elliptical
386429 Sd-Irr NotElliptical
386431 Sd-Irr NotElliptical
386481 - Elliptical
386651 Sab-Scd NotElliptical
386673 E Elliptical
386674 Sd-Irr NotElliptical
386720 S0-Sa NotElliptical
386722 E Elliptical
386892 S0-Sa NotElliptical
386898 Sab-Scd NotElliptical
387029 - Elliptical
387042 - Elliptical
387080 S0-Sa NotElliptical
387375 - Elliptical
387553 E Elliptical
387591 LBS NotElliptical
387640 Sd-Irr NotElliptical
387675 S0-Sa NotElliptical
387680 - Elliptical
387681 - Elliptical
387682 - Elliptical
387687 Sd-Irr NotElliptical
387690 LBS NotElliptical
387714 LBS NotElliptical
387722 - Elliptical
387815 - Elliptical
387835 Sd-Irr NotElliptical
387859 - Elliptical
388136 Sd-Irr NotElliptical
388146 - Elliptical
388200 Sab-Scd NotElliptical
388236 Sd-Irr NotElliptical
388285 Sd-Irr NotElliptical
388304 Sd-Irr NotElliptical
388325 - LBS
388380 E Elliptical
388383 Sd-Irr NotElliptical
388387 Sab-Scd NotElliptical
388390 Sd-Irr NotElliptical
388391 - Elliptical
388423 - Elliptical
388451 Sab-Scd NotElliptical
388474 Sd-Irr NotElliptical
388476 S0-Sa NotElliptical
388513 - Elliptical
388558 - Elliptical
388559 - Elliptical
388595 - Elliptical
388603 Sab-Scd NotElliptical
388637 Sab-Scd NotElliptical
388678 - Elliptical
396549 Sd-Irr NotElliptical
396578 - Elliptical
396582 - Elliptical
396583 - Elliptical
396607 Sab-Scd NotElliptical
396613 - Elliptical
396615 S0-Sa NotElliptical
396621 S0-Sa NotElliptical
396707 - Elliptical
396708 - Elliptical
396742 - Elliptical
396743 - Elliptical
396761 - Elliptical
396798 - Elliptical
396800 - Elliptical
396801 - Elliptical
396802 - Elliptical
396833 S0-Sa NotElliptical
396834 - Elliptical
396838 - Elliptical
396854 LBS NotElliptical
396865 - Elliptical
397035 - LBS
397037 - Elliptical
397207 - Elliptical
397294 - Elliptical
397298 - Elliptical
397443 Sab-Scd NotElliptical
397449 Sd-Irr NotElliptical
397453 - Elliptical
402329 Sd-Irr NotElliptical
402408 - Elliptical
402414 Sd-Irr NotElliptical
402421 - Elliptical
402423 - Elliptical
402449 - LBS
402508 Sd-Irr NotElliptical
402525 Sd-Irr NotElliptical
402541 LBS NotElliptical
402546 - Elliptical
402570 LBS LBS
402728 - Elliptical
402732 - LBS
402757 - Elliptical
402759 - Elliptical
402853 E LBS
402934 LBS NotElliptical
402988 E LBS
402995 Sd-Irr NotElliptical
417289 - Elliptical
417320 Sd-Irr NotElliptical
417363 Sab-Scd NotElliptical
417369 Sd-Irr NotElliptical
417375 LBS NotElliptical
417392 Sd-Irr NotElliptical
417403 Sd-Irr NotElliptical
417413 - Elliptical
417424 Sab-Scd NotElliptical
417433 S0-Sa NotElliptical
417440 E Elliptical
417441 S0-Sa NotElliptical
417446 - Elliptical
417447 E Elliptical
417449 - Elliptical
417451 E Elliptical
417452 - Elliptical
417453 Sab-Scd NotElliptical
417471 - Elliptical
417472 S0-Sa NotElliptical
417475 - Elliptical
417480 - Elliptical
417481 - Elliptical
417486 E Elliptical
417511 Sd-Irr NotElliptical
417531 Sd-Irr NotElliptical
417568 LBS NotElliptical
417580 E Elliptical
417676 Sab-Scd NotElliptical
417678 Sab-Scd NotElliptical
417779 Sd-Irr NotElliptical
417978 Sd-Irr NotElliptical
418047 Sd-Irr NotElliptical
418290 E Elliptical
418448 S0-Sa NotElliptical
418474 Sd-Irr NotElliptical
418529 Sd-Irr NotElliptical
418574 Sab-Scd NotElliptical
418624 Sab-Scd NotElliptical
418630 S0-Sa NotElliptical
418680 - Elliptical
418689 - LBS
418725 S0-Sa NotElliptical
418743 - Elliptical
418795 LBS NotElliptical
418812 Sd-Irr NotElliptical
418903 LBS LBS
418957 - Elliptical
418971 Sd-Irr NotElliptical
419003 - Elliptical
419062 - Elliptical
419064 - LBS
419205 Sd-Irr LBS
419210 Sd-Irr NotElliptical
419280 - Elliptical
419334 Sab-Scd NotElliptical
419335 S0-Sa NotElliptical
419339 Sab-Scd NotElliptical
419343 LBS LBS
419370 - Elliptical
419407 S0-Sa NotElliptical
419412 LBS NotElliptical
419455 Sd-Irr NotElliptical
419535 - Elliptical
419547 - Elliptical
419548 - Elliptical
419572 - Elliptical
419574 - Elliptical
419622 - LBS
419632 Sd-Irr NotElliptical
419649 - Elliptical
419650 - Elliptical
422046 - Elliptical
422205 Sd-Irr NotElliptical
422265 Sab-Scd NotElliptical
422275 Sd-Irr NotElliptical
422277 Sd-Irr NotElliptical
422289 Sab-Scd NotElliptical
422291 E Elliptical
422293 Sd-Irr NotElliptical
422301 Sd-Irr NotElliptical
422320 Sab-Scd NotElliptical
422327 Sd-Irr NotElliptical
422333 Sd-Irr NotElliptical
422355 Sd-Irr NotElliptical
422366 Sab-Scd NotElliptical
422389 E Elliptical
422397 Sd-Irr NotElliptical
422406 E Elliptical
422436 S0-Sa NotElliptical
422443 E Elliptical
422446 S0-Sa NotElliptical
422464 Sd-Irr NotElliptical
422477 - LBS
422486 Sd-Irr NotElliptical
422501 Sd-Irr NotElliptical
422527 - Elliptical
422562 - Elliptical
422571 - Elliptical
422596 Sd-Irr NotElliptical
422612 - Elliptical
422619 Sab-Scd NotElliptical
422639 Sd-Irr NotElliptical
422641 Sd-Irr NotElliptical
422649 S0-Sa NotElliptical
422652 Sab-Scd NotElliptical
422683 Sd-Irr NotElliptical
422721 Sd-Irr NotElliptical
422753 Sab-Scd NotElliptical
422768 Sd-Irr NotElliptical
422807 E Elliptical
422808 - Elliptical
422812 - Elliptical
422830 - Elliptical
422832 E Elliptical
422837 Sd-Irr NotElliptical
422888 Sd-Irr NotElliptical
422921 Sd-Irr NotElliptical
422933 Sab-Scd NotElliptical
422953 Sd-Irr NotElliptical
422965 Sd-Irr NotElliptical
423186 LBS NotElliptical
423198 - Elliptical
423270 Sab-Scd NotElliptical
423416 Sd-Irr NotElliptical
423558 LBS LBS
423653 Sd-Irr NotElliptical
423727 Sd-Irr NotElliptical
423728 Sd-Irr NotElliptical
423761 - Elliptical
423784 S0-Sa NotElliptical
423790 Sd-Irr NotElliptical
423794 - Elliptical
425677 Sd-Irr NotElliptical
425755 Sd-Irr NotElliptical
425769 - Elliptical
425774 Sd-Irr NotElliptical
425811 - Elliptical
425859 Sd-Irr NotElliptical
425889 Sd-Irr NotElliptical
425914 - Elliptical
446728 Sd-Irr NotElliptical
446740 LBS LBS
446750 Sd-Irr NotElliptical
446755 Sd-Irr NotElliptical
446761 S0-Sa NotElliptical
446768 Sab-Scd NotElliptical
446769 Sd-Irr NotElliptical
446771 Sd-Irr NotElliptical
457505 Sd-Irr NotElliptical
457615 S0-Sa NotElliptical
460298 Sd-Irr NotElliptical
460305 Sd-Irr NotElliptical
460307 LBS NotElliptical
460336 Sd-Irr NotElliptical
460362 Sd-Irr NotElliptical
460374 Sab-Scd NotElliptical
460378 Sab-Scd NotElliptical
460380 Sab-Scd NotElliptical
460390 Sd-Irr NotElliptical
460424 Sd-Irr NotElliptical
460456 - Elliptical
460595 Sd-Irr NotElliptical
460608 - Elliptical
460633 Sab-Scd NotElliptical
460643 - Elliptical
460644 LBS NotElliptical
460664 Sd-Irr NotElliptical
460677 Sd-Irr NotElliptical
460679 - LBS
460682 - Elliptical
460722 Sd-Irr NotElliptical
460756 Sab-Scd NotElliptical
460757 LBS NotElliptical
460759 LBS LBS
460766 Sab-Scd NotElliptical
460767 S0-Sa NotElliptical
460768 Sd-Irr NotElliptical
460780 Sab-Scd NotElliptical
460830 Sd-Irr NotElliptical
460845 LBS NotElliptical
460848 Sd-Irr NotElliptical
460851 Sab-Scd NotElliptical
460868 Sd-Irr NotElliptical
460875 Sd-Irr NotElliptical
463119 Sab-Scd NotElliptical
463130 Sd-Irr NotElliptical
463137 Sd-Irr NotElliptical
463142 E Elliptical
463143 Sd-Irr NotElliptical
463144 - LBS
463146 S0-Sa NotElliptical
463148 S0-Sa LBS
463170 E Elliptical
463176 Sab-Scd NotElliptical
463182 LBS LBS
463183 Sd-Irr NotElliptical
463187 Sd-Irr NotElliptical
463228 Sd-Irr NotElliptical
463264 Sab-Scd NotElliptical
463317 Sab-Scd NotElliptical
463319 Sd-Irr NotElliptical
463336 LBS LBS
463347 Sd-Irr NotElliptical
463348 Sd-Irr NotElliptical
463366 Sd-Irr NotElliptical
463383 Sd-Irr NotElliptical
463434 S0-Sa NotElliptical
463475 - LBS
463491 LBS NotElliptical
463628 Sd-Irr NotElliptical
463637 Sd-Irr NotElliptical
463641 Sd-Irr NotElliptical
463643 Sd-Irr NotElliptical
463644 Sd-Irr NotElliptical
463645 - Elliptical
463660 Sd-Irr NotElliptical
463664 Sd-Irr NotElliptical
484621 S0-Sa NotElliptical
484622 Sd-Irr NotElliptical
484644 Sd-Irr NotElliptical
484655 S0-Sa NotElliptical
484660 Sab-Scd NotElliptical
484673 Sd-Irr NotElliptical
484674 Sd-Irr NotElliptical
484677 Sd-Irr NotElliptical
484682 Sd-Irr NotElliptical
484685 Sd-Irr NotElliptical
484687 Sd-Irr NotElliptical
484697 Sd-Irr NotElliptical
484708 Sd-Irr NotElliptical
484729 Sab-Scd NotElliptical
484746 LBS NotElliptical
484766 Sd-Irr NotElliptical
484767 Sd-Irr NotElliptical
484771 Sd-Irr NotElliptical
484818 Sd-Irr NotElliptical
484834 Sd-Irr NotElliptical
484838 Sd-Irr NotElliptical
484867 Sd-Irr NotElliptical
484973 LBS NotElliptical
485039 Sd-Irr NotElliptical
485046 Sab-Scd NotElliptical
485047 S0-Sa NotElliptical
485049 Sd-Irr NotElliptical
485050 Sd-Irr NotElliptical
485073 Sd-Irr NotElliptical
485097 - Elliptical
485099 - Elliptical
485100 - Elliptical
485126 - Elliptical
485152 Sd-Irr NotElliptical
485181 Sd-Irr NotElliptical
485195 - Elliptical
485224 E Elliptical
485254 Sd-Irr NotElliptical
485279 - Elliptical
485311 Sd-Irr NotElliptical
485320 Sd-Irr NotElliptical
485350 Sd-Irr NotElliptical
485357 LBS NotElliptical
485362 Sd-Irr NotElliptical
485373 Sd-Irr NotElliptical
485376 Sab-Scd NotElliptical
485396 Sd-Irr NotElliptical
485413 Sab-Scd NotElliptical
485426 Sd-Irr NotElliptical
485501 LBS LBS
485504 Sab-Scd NotElliptical
485506 - Elliptical
485524 Sd-Irr NotElliptical
485529 LBS LBS
485549 Sd-Irr NotElliptical
485576 Sd-Irr NotElliptical
485583 Sd-Irr NotElliptical
485584 Sd-Irr NotElliptical
485585 Sab-Scd NotElliptical
485611 Sd-Irr NotElliptical
485617 Sd-Irr NotElliptical
485630 Sd-Irr NotElliptical
485646 Sd-Irr NotElliptical
485647 - Elliptical
485667 Sd-Irr NotElliptical
485684 E Elliptical
485688 Sab-Scd NotElliptical
485690 Sab-Scd NotElliptical
485710 Sd-Irr NotElliptical
485711 Sd-Irr NotElliptical
485714 Sd-Irr NotElliptical
485721 Sd-Irr NotElliptical
485727 S0-Sa NotElliptical
485731 LBS LBS
485769 Sd-Irr NotElliptical
485777 Sd-Irr NotElliptical
485799 Sab-Scd NotElliptical
485823 Sd-Irr NotElliptical
485825 Sd-Irr NotElliptical
485828 Sab-Scd NotElliptical
485833 Sab-Scd NotElliptical
485836 S0-Sa NotElliptical
485837 E Elliptical
485842 Sab-Scd NotElliptical
485865 Sd-Irr NotElliptical
485866 Sab-Scd NotElliptical
485870 Sd-Irr NotElliptical
485871 LBS NotElliptical
485873 E Elliptical
485878 S0-Sa LBS
485881 Sab-Scd NotElliptical
485882 S0-Sa NotElliptical
485883 E Elliptical
485884 E Elliptical
485885 Sab-Scd NotElliptical
485886 E Elliptical
485887 E Elliptical
485891 LBS NotElliptical
485897 E Elliptical
485916 Sab-Scd NotElliptical
485921 E Elliptical
485922 Sab-Scd NotElliptical
485924 S0-Sa NotElliptical
485926 S0-Sa NotElliptical
485927 Sd-Irr NotElliptical
485972 E Elliptical
485974 Sab-Scd NotElliptical
485983 Sd-Irr NotElliptical
485988 Sd-Irr NotElliptical
486003 E Elliptical
486006 Sab-Scd NotElliptical
486052 LBS LBS
486057 Sd-Irr NotElliptical
486080 Sab-Scd LBS
486092 Sd-Irr NotElliptical
486120 Sd-Irr NotElliptical
486139 E Elliptical
486164 Sab-Scd NotElliptical
486188 Sd-Irr NotElliptical
486203 - Elliptical
486206 Sd-Irr NotElliptical
486213 Sd-Irr NotElliptical
486275 Sab-Scd NotElliptical
486276 S0-Sa NotElliptical
486291 Sd-Irr NotElliptical
486297 Sd-Irr NotElliptical
486298 Sd-Irr NotElliptical
486299 LBS NotElliptical
486300 Sd-Irr NotElliptical
486301 LBS NotElliptical
486312 Sd-Irr NotElliptical
486386 Sd-Irr NotElliptical
486394 S0-Sa NotElliptical
486400 Sd-Irr NotElliptical
486519 Sd-Irr NotElliptical
486536 - Elliptical
486587 - Elliptical
486594 Sd-Irr NotElliptical
486633 - LBS
486681 Sd-Irr NotElliptical
486742 - LBS
486762 Sd-Irr NotElliptical
486782 Sd-Irr NotElliptical
486787 - Elliptical
486800 Sd-Irr NotElliptical
486834 Sab-Scd NotElliptical
486860 Sd-Irr NotElliptical
486872 Sab-Scd NotElliptical
486873 - Elliptical
486874 - Elliptical
486876 Sd-Irr NotElliptical
486889 Sd-Irr NotElliptical
486894 Sd-Irr NotElliptical
486911 Sd-Irr NotElliptical
486927 LBS LBS
486929 Sd-Irr NotElliptical
486992 Sd-Irr NotElliptical
487010 Sd-Irr NotElliptical
487019 Sab-Scd NotElliptical
487056 Sd-Irr NotElliptical
487085 Sd-Irr NotElliptical
487109 LBS NotElliptical
487114 - Elliptical
487115 - Elliptical
487143 LBS NotElliptical
487175 Sab-Scd NotElliptical
487180 - LBS
491414 - Elliptical
491447 Sd-Irr NotElliptical
491454 E Elliptical
491457 S0-Sa NotElliptical
491460 Sab-Scd NotElliptical
491461 Sd-Irr NotElliptical
491475 Sd-Irr NotElliptical
491494 Sd-Irr NotElliptical
491509 S0-Sa NotElliptical
491512 - Elliptical
491514 - Elliptical
491552 Sd-Irr NotElliptical
491563 Sd-Irr NotElliptical
491566 Sd-Irr NotElliptical
491587 - Elliptical
491608 Sd-Irr NotElliptical
491655 - LBS
491665 Sd-Irr NotElliptical
491693 Sd-Irr NotElliptical
491737 LBS NotElliptical
491743 Sab-Scd NotElliptical
491761 Sd-Irr NotElliptical
491846 Sd-Irr NotElliptical
491847 Sd-Irr NotElliptical
491849 Sd-Irr NotElliptical
491887 S0-Sa NotElliptical
491953 Sd-Irr NotElliptical
491956 Sd-Irr NotElliptical
491958 Sd-Irr NotElliptical
491960 S0-Sa NotElliptical
491965 LBS NotElliptical
491989 Sd-Irr NotElliptical
492013 Sd-Irr NotElliptical
492019 Sd-Irr NotElliptical
492092 Sab-Scd NotElliptical
492134 Sd-Irr NotElliptical
492169 - Elliptical
492197 S0-Sa NotElliptical
492207 - Elliptical
492229 Sab-Scd NotElliptical
492230 Sab-Scd NotElliptical
492233 - Elliptical
492267 E Elliptical
492322 Sd-Irr NotElliptical
492370 Sd-Irr NotElliptical
492380 Sd-Irr NotElliptical
492384 S0-Sa NotElliptical
492385 Sd-Irr NotElliptical
492386 Sd-Irr NotElliptical
492390 Sab-Scd NotElliptical
492400 - LBS
492401 Sd-Irr NotElliptical
492408 Sd-Irr NotElliptical
492410 - Elliptical
492411 E Elliptical
492414 Sab-Scd NotElliptical
492417 Sab-Scd NotElliptical
492427 Sd-Irr NotElliptical
492434 Sd-Irr NotElliptical
492437 Sd-Irr NotElliptical
492448 Sd-Irr NotElliptical
492480 - Elliptical
492481 LBS NotElliptical
492485 - Elliptical
492486 E Elliptical
492487 E Elliptical
492501 Sd-Irr NotElliptical
492511 Sab-Scd NotElliptical
492526 - LBS
492540 Sd-Irr LBS
492588 Sd-Irr NotElliptical
492616 Sd-Irr NotElliptical
492628 Sab-Scd NotElliptical
492646 - LBS
492690 E Elliptical
492694 Sd-Irr NotElliptical
492711 Sd-Irr NotElliptical
492718 - Elliptical
492723 Sd-Irr NotElliptical
492729 Sd-Irr NotElliptical
492762 - Elliptical
492782 Sd-Irr NotElliptical
492849 Sab-Scd NotElliptical
492883 S0-Sa NotElliptical
492884 LBS NotElliptical
492918 Sd-Irr NotElliptical
492941 E Elliptical
492943 Sd-Irr NotElliptical
492945 LBS NotElliptical
492952 Sd-Irr NotElliptical
492953 Sab-Scd NotElliptical
492957 Sab-Scd NotElliptical
492970 Sd-Irr NotElliptical
492987 - Elliptical
493023 - LBS
493028 E Elliptical
493032 Sd-Irr NotElliptical
493086 Sd-Irr NotElliptical
493090 Sd-Irr NotElliptical
493275 Sd-Irr NotElliptical
493397 Sd-Irr NotElliptical
493403 S0-Sa NotElliptical
493501 Sd-Irr NotElliptical
493538 Sab-Scd NotElliptical
493591 Sd-Irr NotElliptical
493599 Sd-Irr NotElliptical
493601 - Elliptical
493609 - Elliptical
493621 Sab-Scd NotElliptical
493623 LBS NotElliptical
493702 LBS NotElliptical
493713 Sd-Irr NotElliptical
493727 Sd-Irr NotElliptical
493765 Sd-Irr NotElliptical
493778 - Elliptical
493799 Sab-Scd NotElliptical
493811 LBS LBS
493825 Sd-Irr NotElliptical
493828 Sd-Irr NotElliptical
493829 Sd-Irr NotElliptical
493832 Sab-Scd NotElliptical
493834 S0-Sa NotElliptical
493840 Sab-Scd NotElliptical
493857 - Elliptical
493904 - Elliptical
493905 - Elliptical
493981 - LBS
493985 Sab-Scd NotElliptical
496896 Sd-Irr NotElliptical
496902 Sd-Irr NotElliptical
496920 Sd-Irr NotElliptical
496924 LBS LBS
496925 Sd-Irr NotElliptical
496943 S0-Sa NotElliptical
496951 LBS LBS
496966 Sab-Scd NotElliptical
496967 Sab-Scd NotElliptical
496978 Sab-Scd NotElliptical
496997 - Elliptical
497035 - Elliptical
497067 - Elliptical
504361 LBS LBS
504378 Sd-Irr NotElliptical
504386 Sab-Scd NotElliptical
504445 LBS NotElliptical
504551 Sd-Irr NotElliptical
504579 - Elliptical
504600 - Elliptical
504620 LBS NotElliptical
504630 Sd-Irr NotElliptical
504678 - Elliptical
504713 Sab-Scd NotElliptical
504728 Sab-Scd NotElliptical
504730 S0-Sa NotElliptical
504830 Sd-Irr NotElliptical
504868 Sd-Irr NotElliptical
504877 S0-Sa NotElliptical
504879 E Elliptical
504882 Sab-Scd NotElliptical
504890 Sd-Irr NotElliptical
504905 Sd-Irr NotElliptical
504906 - LBS
504910 Sd-Irr NotElliptical
504922 Sab-Scd NotElliptical
504923 LBS NotElliptical
504950 Sd-Irr LBS
504953 Sab-Scd NotElliptical
504959 - Elliptical
504967 E LBS
504982 Sd-Irr NotElliptical
504997 - Elliptical
505171 Sab-Scd NotElliptical
505196 Sd-Irr NotElliptical
505215 Sd-Irr NotElliptical
505260 Sd-Irr NotElliptical
505272 LBS LBS
505309 Sd-Irr NotElliptical
505316 S0-Sa NotElliptical
505331 Sd-Irr NotElliptical
505341 E Elliptical
505342 Sd-Irr NotElliptical
505357 Sd-Irr NotElliptical
505360 Sab-Scd NotElliptical
505366 Sd-Irr NotElliptical
505371 - Elliptical
505378 Sd-Irr NotElliptical
505385 LBS LBS
505397 S0-Sa NotElliptical
505414 Sd-Irr NotElliptical
505438 - Elliptical
505541 - LBS
505575 Sd-Irr NotElliptical
505620 Sd-Irr NotElliptical
505624 Sd-Irr NotElliptical
505765 - Elliptical
505773 Sd-Irr NotElliptical
505784 Sd-Irr NotElliptical
505800 - Elliptical
505814 Sd-Irr NotElliptical
505817 Sd-Irr NotElliptical
505828 S0-Sa NotElliptical
505832 S0-Sa NotElliptical
505850 Sd-Irr NotElliptical
505874 - LBS
505901 Sd-Irr NotElliptical
505902 Sd-Irr NotElliptical
505912 - LBS
505914 LBS NotElliptical
